date,currency_code,name,local_price,dollar_ex,dollar_price
2017-01-01,KRW,South Korea,4400.0,1196.45,3.67754607380166
2017-01-01,LKR,Sri Lanka,550.0,150.06,3.66520058643209
2017-01-01,MXN,Mexico,49.0,21.9505,2.23229539190451
2017-01-01,MYR,Malaysia,8.0,4.4715,1.78910880017891
2017-01-01,NOK,Norway,49.0,8.64835,5.66582064786925
2017-01-01,NZD,New Zealand,6.0,1.43358899,4.1853000001067295
2017-01-01,PKR,Pakistan,375.0,104.775,3.5790980672870396
2017-01-01,PEN,Peru,11.0,3.3929,3.2420643107666005
2017-01-01,PHP,Philippines,133.0,49.615,2.68064093520105
2017-01-01,PLN,Poland,9.6,4.17215,2.30097192095203
2017-01-01,RUB,Russia,130.0,60.4375,2.15098241985522
2017-01-01,SAR,Saudi Arabia,12.0,3.75065,3.19944542945889
2017-01-01,SGD,Singapore,5.6,1.43875,3.89226759339705
2017-01-01,SEK,Sweden,48.0,9.12455,5.260533396167481
2017-01-01,THB,Thailand,119.0,35.573,3.34523374469401
2017-01-01,TRY,Turkey,10.75,3.91115,2.74855221610012
2017-01-01,TWD,Taiwan,69.0,31.905,2.16267042783263
2017-01-01,UAH,Ukraine,42.0,27.235,1.54213328437672
2017-01-01,UYU,Uruguay,125.0,28.725,4.35161009573542
2017-01-01,USD,United States,5.06,1.0,5.06
2017-01-01,VND,Vietnam,60000.0,22572.0,2.6581605528974
2017-01-01,ZAR,South Africa,26.32,13.9525,1.88640028668697
2017-07-01,AED,UAE,14.0,3.673,3.81159814865233
2017-07-01,ARS,Argentina,70.0,16.9675,4.12553410932665
2017-07-01,AUD,Australia,5.9,1.303016483,4.52795500055083
2017-07-01,BRL,Brazil,16.5,3.2343,5.10156757258139
2017-07-01,CAD,Canada,5.97,1.2823,4.655696794821809
2017-07-01,CHF,Switzerland,6.5,0.96415,6.74168957112483
2017-07-01,CLP,Chile,2550.0,663.355,3.84409554461789
2017-07-01,CNY,China,19.8,6.7875,2.9171270718232
2017-07-01,COP,Colombia,9900.0,3052.16,3.24360452925142
2017-07-01,CRC,Costa Rica,2290.0,572.495,4.00003493480292
2017-07-01,CZK,Czech Republic,75.0,22.8561,3.2813997138619397
2017-07-01,DKK,Denmark,30.0,6.51255,4.60649054517816
2017-07-01,EGP,Egypt,31.37,17.885,1.7539837852949398
2017-07-01,EUR,Euro area,3.91,0.875695083,4.4650244998577895
2017-07-01,GBP,Britain,3.19,0.775885479,4.11143150160695
2017-07-01,HKD,Hong Kong,19.2,7.8115,2.45791461307047
2017-07-01,HUF,Hungary,862.0,268.6239,3.20894752849616
2017-07-01,IDR,Indonesia,32126.0,13369.5,2.40293204682299
2017-07-01,INR,India,178.0,64.5575,2.7572319250280803
2017-07-01,ILS,Israel,16.9,3.5405,4.773337099279759
2017-07-01,JPY,Japan,380.0,113.06,3.36104723155846
2017-07-01,KRW,South Korea,4400.0,1144.65,3.84396977241952
2017-07-01,LKR,Sri Lanka,580.0,153.725,3.77297121483168
2017-07-01,MXN,Mexico,49.0,17.79075,2.75424026530641
2017-07-01,MYR,Malaysia,8.6,4.2935,2.0030278327704703
2017-07-01,NOK,Norway,49.0,8.2852,5.91416018925313
2017-07-01,NZD,New Zealand,6.1,1.376273053,4.43225999862689
2017-07-01,PKR,Pakistan,375.0,105.15,3.56633380884451
2017-07-01,PEN,Peru,10.5,3.2515,3.2292787944025805
2017-07-01,PHP,Philippines,134.0,50.5765,2.6494518205095297
2017-07-01,PLN,Poland,10.1,3.7086,2.7233996656420203
2017-07-01,RUB,Russia,137.0,60.1369,2.2781353877569397
2017-07-01,SAR,Saudi Arabia,12.0,3.75015,3.1998720051198
2017-07-01,SGD,Singapore,5.6,1.3777,4.06474559047688
2017-07-01,SEK,Sweden,48.97,8.41565,5.81892070131244
2017-07-01,THB,Thailand,119.0,34.0365,3.4962466763621403
2017-07-01,TRY,Turkey,10.75,3.57605,3.00611009353896
2017-07-01,TWD,Taiwan,69.0,30.4775,2.26396522024444
2017-07-01,UAH,Ukraine,44.0,25.915,1.69785838317577
2017-07-01,UYU,Uruguay,130.0,28.705,4.528827730360571
2017-07-01,USD,United States,5.3,1.0,5.3
2017-07-01,VND,Vietnam,60000.0,22732.5,2.63939293962389
2017-07-01,ZAR,South Africa,30.0,13.27,2.26073850791259
2018-01-01,AED,UAE,14.0,3.673,3.81159814865233
2018-01-01,ARS,Argentina,75.0,18.9375,3.96039603960396
2018-01-01,AUD,Australia,5.9,1.253682693,4.70613499966375
2018-01-01,BRL,Brazil,16.5,3.2279,5.11168251804579
2018-01-01,CAD,Canada,6.55,1.2459,5.257243759531259
2018-01-01,CHF,Switzerland,6.5,0.96085,6.76484362803768
2018-01-01,CLP,Chile,2600.0,605.935,4.29088928680469
2018-01-01,CNY,China,20.4,6.432,3.17164179104478
2018-01-01,COP,Colombia,10900.0,2844.12,3.83246839092584
2018-01-01,CRC,Costa Rica,2290.0,568.53,4.02793168346437
2018-01-01,CZK,Czech Republic,79.0,20.747,3.80777943799104
2018-01-01,DKK,Denmark,30.0,6.0827,4.93202031992372
2018-01-01,EGP,Egypt,34.21,17.7,1.9327683615819198
2018-01-01,EUR,Euro area,3.95,0.816826629,4.8357874973246
2018-01-01,GBP,Britain,3.19,0.72285673,4.4130459987555195
2018-01-01,HKD,Hong Kong,20.5,7.819,2.62181864688579
2018-01-01,HUF,Hungary,864.0,252.14215,3.4266385053034596
2018-01-01,IDR,Indonesia,35750.0,13359.0,2.6760985103675403
2018-01-01,INR,India,180.0,63.86125,2.8186106598289298
2018-01-01,ILS,Israel,16.5,3.43635,4.80160635558078
2018-01-01,JPY,Japan,380.0,110.725,3.4319259426507096
2018-01-01,KRW,South Korea,4400.0,1069.25,4.1150339022679505
2018-01-01,LKR,Sri Lanka,580.0,153.8,3.7711313394018195
2018-01-01,MXN,Mexico,48.0,18.6635,2.57186486993329
2018-01-01,MYR,Malaysia,9.0,3.9539999999999997,2.27617602427921
2018-01-01,NOK,Norway,49.0,7.8501,6.24195870116304
2018-01-01,NZD,New Zealand,6.2,1.374664925,4.51019000139252
2018-01-01,PKR,Pakistan,375.0,110.505,3.3935116058096897
2018-01-01,PEN,Peru,10.5,3.2119999999999997,3.26899128268991
2018-01-01,PHP,Philippines,134.0,50.725,2.6416954164613102
2018-01-01,PLN,Poland,10.1,3.40575,2.96557292813624
2018-01-01,RUB,Russia,130.0,56.745,2.2909507445589905
2018-01-01,SAR,Saudi Arabia,12.0,3.7503,3.1997440204783603
2018-01-01,SGD,Singapore,5.8,1.32255,4.38546746814865
2018-01-01,SEK,Sweden,49.1,8.0188,6.12311068987879
2018-01-01,THB,Thailand,119.0,31.95,3.7245696400626005
2018-01-01,TRY,Turkey,10.75,3.8026,2.8270130963025295
2018-01-01,TWD,Taiwan,69.0,29.553,2.3347883463607797
2018-01-01,UAH,Ukraine,47.0,28.715,1.6367752045969
2018-01-01,UYU,Uruguay,140.0,28.58,4.898530440867741
2018-01-01,USD,United States,5.28,1.0,5.28
2018-01-01,VND,Vietnam,65000.0,22711.5,2.8619862184355895
2018-01-01,ZAR,South Africa,30.0,12.25815,2.4473513539971403
2018-07-01,AED,United Arab Emirates,14.0,3.67315,3.8114424948613594
2018-07-01,ARS,Argentina,75.0,27.725,2.7051397655545495
2018-07-01,AUD,Australia,6.05,1.33985395591881,4.51541749999998
2018-07-01,AZN,Azerbaijan,3.95,1.70175,2.32114000293815
2018-07-01,BHD,Bahrain,1.2,0.37955,3.1616387827690695
2018-07-01,BRL,Brazil,16.9,3.83835,4.4029335521773705
2018-07-01,CAD,Canada,6.65,1.31235,5.0672457804701505
2018-07-01,CHF,Switzerland,6.5,0.99325,6.54417316889001
2018-07-01,CLP,Chile,2640.0,651.73,4.05075721541129
2018-07-01,CNY,China,20.5,6.622000000000001,3.09574146783449
2018-07-01,COP,Colombia,11900.0,2874.07,4.14046978674841
2018-07-01,CRC,Costa Rica,2290.0,567.8,4.03311025008806
2018-07-01,CZK,Czech Republic,75.0,22.06475,3.39908677868546
2018-07-01,DKK,Denmark,30.0,6.3591,4.71764872387602
2018-07-01,EGP,Egypt,31.37,17.905,1.7520245741413
2018-07-01,EUR,Euro area,4.04,0.8532059212490941,4.735082
2018-07-01,GBP,Britain,3.19,0.7538635506973241,4.231535
2018-07-01,GTQ,Guatemala,25.0,7.4871,3.33907654499072
2018-07-01,HKD,Hong Kong,20.0,7.84825,2.54833880164368
2018-07-01,HNL,Honduras,85.0,23.9926,3.5427590173636903
2018-07-01,HRK,Croatia,21.0,6.31275,3.32660092669597
2018-07-01,HUF,Hungary,850.0,276.4302,3.07491728472504
2018-07-01,IDR,Indonesia,31500.0,14360.0,2.19359331476323
2018-07-01,INR,India,173.0,68.825,2.51362150381402
2018-07-01,ILS,Israel,17.0,3.6349,4.67688244518419
2018-07-01,JOD,Jordan,1.95,0.71005,2.74628547285402
2018-07-01,JPY,Japan,390.0,111.25,3.50561797752809
2018-07-01,KRW,South Korea,4500.0,1116.0,4.03225806451613
2018-07-01,KWD,Kuwait,1.05,0.3025,3.47107438016529
2018-07-01,LBP,Lebanon,6500.0,1511.0,4.3017868960953
2018-07-01,LKR,Sri Lanka,580.0,159.27,3.6416148678344897
2018-07-01,MDL,Moldova,43.0,16.6526,2.5821793593793196
2018-07-01,MXN,Mexico,49.0,19.0515,2.57197595989817
2018-07-01,MYR,Malaysia,8.45,4.0225,2.10068365444375
2018-07-01,NIO,Nicaragua,103.0,31.5872,3.26081450714213
2018-07-01,NOK,Norway,42.0,8.0415,5.22290617422123
2018-07-01,NZD,New Zealand,6.2,1.4643432420559401,4.23397999999999
2018-07-01,OMR,Oman,1.05,0.385,2.7272727272727297
2018-07-01,PKR,Pakistan,375.0,121.49,3.0866738003127794
2018-07-01,PEN,Peru,10.5,3.2715,3.2095369096744597
2018-07-01,PHP,Philippines,140.0,53.486999999999995,2.6174584478471403
2018-07-01,PLN,Poland,10.1,3.68695,2.73939163807483
2018-07-01,QAR,Qatar,12.0,3.641,3.29579785773139
2018-07-01,RON,Romania,9.2,3.97325,2.3154848046309704
2018-07-01,RUB,Russia,130.0,62.14065,2.09202832606353
2018-07-01,SAR,Saudi Arabia,12.0,3.7504,3.19965870307167
2018-07-01,SGD,Singapore,5.8,1.35585,4.27775933915994
2018-07-01,SEK,Sweden,51.0,8.7526,5.826840024678379
2018-07-01,THB,Thailand,119.0,33.17,3.5875791377751
2018-07-01,TRY,Turkey,10.75,4.70625,2.28419654714475
2018-07-01,TWD,Taiwan,69.0,30.3725,2.27179191703021
2018-07-01,UAH,Ukraine,50.0,26.199,1.90846978892324
2018-07-01,UYU,Uruguay,140.0,31.31,4.47141488342383
2018-07-01,USD,United States,5.51,1.0,5.51
2018-07-01,VND,Vietnam,65000.0,23039.5,2.82124178042058
2018-07-01,ZAR,South Africa,31.0,13.3619,2.32002933714517
2019-01-01,AED,United Arab Emirates,14.0,3.67315,3.8114424948613594
2019-01-01,ARS,Argentina,75.0,37.455,2.00240288346015
2019-01-01,AUD,Australia,6.1,1.4016399187048798,4.352045000000009
2019-01-01,AZN,Azerbaijan,3.95,1.6965,2.3283230179781897
2019-01-01,BHD,Bahrain,1.2,0.377,3.18302387267905
2019-01-01,BRL,Brazil,16.9,3.71795,4.545515673960111
2019-01-01,CAD,Canada,6.77,1.3314,5.08487306594562
2019-01-01,CHF,Switzerland,6.5,0.98165,6.621504609585901
2019-01-01,CLP,Chile,2640.0,678.99,3.8881279547563303
2019-01-01,CNY,China,20.9,6.8497,3.05122852095712
2019-01-01,COP,Colombia,11900.0,3191.5,3.72865423781921
2019-01-01,CRC,Costa Rica,2290.0,606.975,3.7728077762675603
2019-01-01,CZK,Czech Republic,85.0,22.31165,3.80966893976913
2019-01-01,DKK,Denmark,30.0,6.51545,4.60444021518084
2019-01-01,EGP,Egypt,40.0,17.91,2.23338916806253
2019-01-01,EUR,Euro area,4.05,0.87248614928238,4.641907499999999
2019-01-01,GBP,Britain,3.19,0.783208020050125,4.072992
2019-01-01,GTQ,Guatemala,25.0,7.7283,3.23486407101174
2019-01-01,HKD,Hong Kong,20.0,7.83435,2.55286016070255
2019-01-01,HNL,Honduras,85.0,24.3391,3.4923230522081803
2019-01-01,HRK,Croatia,21.0,6.47885,3.2413159742855604
2019-01-01,HUF,Hungary,850.0,280.26875,3.0328033360836697
2019-01-01,IDR,Indonesia,33000.0,14090.0,2.34208658623137
2019-01-01,INR,India,178.0,69.685,2.55435172562244
2019-01-01,ILS,Israel,17.0,3.70785,4.584867241123559
2019-01-01,JOD,Jordan,1.95,0.7096,2.74802705749718
2019-01-01,JPY,Japan,390.0,108.44,3.59645887126522
2019-01-01,KRW,South Korea,4500.0,1118.6,4.0228857500447
2019-01-01,KWD,Kuwait,1.05,0.3031,3.46420323325635
2019-01-01,LBP,Lebanon,6500.0,1507.0,4.31320504313205
2019-01-01,LKR,Sri Lanka,580.0,182.245,3.18252901314165
2019-01-01,MDL,Moldova,40.0,17.262999999999998,2.3170943636679597
2019-01-01,MXN,Mexico,49.0,19.30875,2.53770958762219
2019-01-01,MYR,Malaysia,9.05,4.1175,2.19793564055859
2019-01-01,NIO,Nicaragua,103.0,32.3607,3.18287305280788
2019-01-01,NOK,Norway,50.0,8.5329,5.85967256149726
2019-01-01,NZD,New Zealand,6.2,1.4792899408284,4.191200000000009
2019-01-01,OMR,Oman,1.05,0.3849,2.7279812938425603
2019-01-01,PKR,Pakistan,460.0,138.88,3.3122119815668194
2019-01-01,PEN,Peru,10.5,3.3485,3.1357324175003702
2019-01-01,PHP,Philippines,140.0,52.3925,2.6721381877177097
2019-01-01,PLN,Poland,10.5,3.74845,2.8011578118955804
2019-01-01,QAR,Qatar,12.0,3.64125,3.2955715756951602
2019-01-01,RON,Romania,9.3,4.06695,2.2867259248331098
2019-01-01,RUB,Russia,110.17,66.685,1.65209567368974
2019-01-01,SAR,Saudi Arabia,12.0,3.75115,3.1990189675166296
2019-01-01,SGD,Singapore,5.8,1.3559,4.27760159303783
2019-01-01,SEK,Sweden,52.0,8.90625,5.838596491228071
2019-01-01,THB,Thailand,119.0,32.0075,3.71787862219792
2019-01-01,TRY,Turkey,10.75,5.3834,1.9968792956124397
2019-01-01,TWD,Taiwan,69.0,30.803,2.24004155439405
2019-01-01,UAH,Ukraine,54.0,27.8,1.94244604316547
2019-01-01,UYU,Uruguay,140.0,32.51,4.30636727160874
2019-01-01,USD,United States,5.58,1.0,5.58
2019-01-01,VND,Vietnam,65000.0,23199.0,2.8018449071080695
2019-01-01,ZAR,South Africa,31.0,13.8675,2.23544258157563
2019-07-09,AED,United Arab Emirates,14.75,3.67315,4.01562691422893
2019-07-09,ARS,Argentina,120.0,41.8045,2.87050437153895
2019-07-09,AUD,Australia,6.15,1.4436263894904,4.260105
2019-07-09,AZN,Azerbaijan,3.95,1.6965,2.3283230179781897
2019-07-09,BHD,Bahrain,1.4,0.377,3.7135278514588896
2019-07-09,BRL,Brazil,17.5,3.8073,4.59643316786174
2019-07-09,CAD,Canada,6.77,1.31305,5.1559346559537
2019-07-09,CHF,Switzerland,6.5,0.99355,6.54219717175784
2019-07-09,CLP,Chile,2640.0,689.75,3.82747372236318
2019-07-09,CNY,China,21.0,6.8846,3.0502861458908304
2019-07-09,COP,Colombia,11900.0,3227.0,3.6876355748373104
2019-07-09,CRC,Costa Rica,2290.0,581.935,3.9351473961868595
2019-07-09,CZK,Czech Republic,85.0,22.7993,3.7281846372476397
2019-07-09,DKK,Denmark,30.0,6.6593,4.50497800069076
2019-07-09,EGP,Egypt,42.0,16.615,2.52783629250677
2019-07-09,EUR,Euro area,4.08,0.892339267389462,4.572252
2019-07-09,GBP,Britain,3.29,0.8021819348628271,4.101314
2019-07-09,GTQ,Guatemala,25.0,7.6802,3.2551235644905097
2019-07-09,HKD,Hong Kong,20.5,7.8105,2.6246719160105
2019-07-09,HNL,Honduras,86.0,24.4834,3.5125840365308703
2019-07-09,HRK,Croatia,22.0,6.5981,3.3342932056198
2019-07-09,HUF,Hungary,900.0,290.5412,3.0976673876200698
2019-07-09,IDR,Indonesia,32000.0,14130.0,2.26468506723284
2019-07-09,INR,India,183.0,68.5544,2.66941290420454
2019-07-09,ILS,Israel,17.0,3.5667,4.76631059522808
2019-07-09,JOD,Jordan,2.3,0.7090000000000001,3.24400564174894
2019-07-09,JPY,Japan,390.0,108.765,3.58571231554268
2019-07-09,KRW,South Korea,4500.0,1180.55,3.81178264368303
2019-07-09,KWD,Kuwait,1.1,0.3045,3.61247947454844
2019-07-09,LBP,Lebanon,6500.0,1507.0,4.31320504313205
2019-07-09,LKR,Sri Lanka,640.0,175.675,3.64309093496513
2019-07-09,MDL,Moldova,43.0,17.8142,2.41380471758485
2019-07-09,MXN,Mexico,50.0,18.89525,2.6461676876463702
2019-07-09,MYR,Malaysia,8.85,4.1425,2.1363910681955303
2019-07-09,NIO,Nicaragua,110.0,33.1621,3.3170396325926297
2019-07-09,NOK,Norway,42.0,8.65275,4.853948166767791
2019-07-09,NZD,New Zealand,6.4,1.5134317063942502,4.2288
2019-07-09,OMR,Oman,1.21,0.385,3.14285714285714
2019-07-09,PKR,Pakistan,480.0,157.45,3.0485868529692
2019-07-09,PEN,Peru,10.5,3.2868,3.19459656809054
2019-07-09,PHP,Philippines,142.0,51.3175,2.76708725093779
2019-07-09,PLN,Poland,10.8,3.80775,2.83632066180815
2019-07-09,QAR,Qatar,13.0,3.64175,3.5697123635614707
2019-07-09,RON,Romania,9.3,4.2192,2.20420932878271
2019-07-09,RUB,Russia,130.0,63.83875,2.03638072487322
2019-07-09,SAR,Saudi Arabia,13.0,3.75035,3.46634314130681
2019-07-09,SGD,Singapore,5.8,1.3613,4.26063321824726
2019-07-09,SEK,Sweden,51.0,9.47505,5.38255734798233
2019-07-09,THB,Thailand,119.0,30.8275,3.8601897656313398
2019-07-09,TRY,Turkey,13.99,5.722,2.44494931842013
2019-07-09,TWD,Taiwan,72.0,31.171999999999997,2.3097651738739904
2019-07-09,UAH,Ukraine,57.0,25.6475,2.2224388341943704
2019-07-09,UYU,Uruguay,164.0,35.1695,4.66313140647436
2019-07-09,USD,United States,5.74,1.0,5.74
2019-07-09,VND,Vietnam,65000.0,23231.0,2.79798545047566
2019-07-09,ZAR,South Africa,31.0,14.175,2.18694885361552
2020-01-14,AED,United Arab Emirates,14.75,3.67315,4.01562691422893
2020-01-14,ARS,Argentina,171.0,60.0656,2.8468874031059404
2020-01-14,AUD,Australia,6.45,1.4490653528474098,4.451145000000009
2020-01-14,AZN,Azerbaijan,3.95,1.6965,2.3283230179781897
2020-01-14,BHD,Bahrain,1.4,0.377,3.7135278514588896
2020-01-14,BRL,Brazil,19.9,4.1419,4.804558294502519
2020-01-14,CAD,Canada,6.77,1.30655,5.18158509050553
2020-01-14,CHF,Switzerland,6.5,0.96825,6.7131422669765
2020-01-14,CLP,Chile,2640.0,772.74,3.4164143178818196
2020-01-14,CNY,China,21.5,6.885,3.12273057371097
2020-01-14,COP,Colombia,11900.0,3287.625,3.61963423443976
2020-01-14,CRC,Costa Rica,2350.0,569.965,4.12306018790628
2020-01-14,CZK,Czech Republic,85.0,22.63095,3.75591833307926
2020-01-14,DKK,Denmark,30.0,6.71935,4.46471756940776
2020-01-14,EGP,Egypt,42.0,15.88,2.6448362720403
2020-01-14,EUR,Euro area,4.12,0.8991592860675269,4.582058
2020-01-14,GBP,Britain,3.39,0.76866904954072,4.4102205
2020-01-14,GTQ,Guatemala,25.0,7.7063,3.2440989839482004
2020-01-14,HKD,Hong Kong,20.5,7.77535,2.63653726198821
2020-01-14,HNL,Honduras,87.0,24.6548,3.5287246296867103
2020-01-14,HRK,Croatia,22.0,6.6965,3.28529829015157
2020-01-14,HUF,Hungary,900.0,298.7502,3.0125502844851697
2020-01-14,IDR,Indonesia,33000.0,13670.0,2.4140453547915097
2020-01-14,INR,India,188.0,70.87815,2.65243943302696
2020-01-14,ILS,Israel,17.0,3.4595,4.91400491400492
2020-01-14,JOD,Jordan,2.3,0.7090000000000001,3.24400564174894
2020-01-14,JPY,Japan,390.0,110.04,3.54416575790622
2020-01-14,KRW,South Korea,4500.0,1156.1,3.89239685148344
2020-01-14,KWD,Kuwait,1.1,0.3034,3.6255767963085
2020-01-14,LBP,Lebanon,6500.0,1514.0,4.2932628797886405
2020-01-14,LKR,Sri Lanka,580.0,181.45,3.19647285753651
2020-01-14,MDL,Moldova,45.0,17.42,2.5832376578645198
2020-01-14,MXN,Mexico,50.0,18.8205,2.65667755904466
2020-01-14,MYR,Malaysia,9.5,4.0745,2.33157442630998
2020-01-14,NIO,Nicaragua,120.0,33.8763,3.5422994837098503
2020-01-14,NOK,Norway,53.0,8.87515,5.97173005526667
2020-01-14,NZD,New Zealand,6.5,1.5135462388376,4.29454999999999
2020-01-14,OMR,Oman,1.155,0.38505,2.99961044020257
2020-01-14,PKR,Pakistan,520.0,154.875,3.35754640839387
2020-01-14,PEN,Peru,11.9,3.3276,3.57615097968506
2020-01-14,PHP,Philippines,142.0,50.58,2.80743376828786
2020-01-14,PLN,Poland,11.0,3.7966,2.89732918927461
2020-01-14,QAR,Qatar,13.0,3.641,3.57044767920901
2020-01-14,RON,Romania,9.5,4.2982,2.21022753710856
2020-01-14,RUB,Russia,135.0,61.4325,2.1975338786473
2020-01-14,SAR,Saudi Arabia,13.0,3.7518,3.4650034650034702
2020-01-14,SGD,Singapore,5.9,1.34715,4.37961622684928
2020-01-14,SEK,Sweden,51.5,9.4591,5.4444926050047
2020-01-14,THB,Thailand,115.0,30.2775,3.79819998348609
2020-01-14,TRY,Turkey,12.99,5.88025,2.20908974958548
2020-01-14,TWD,Taiwan,72.0,29.8845,2.4092757114892303
2020-01-14,UAH,Ukraine,57.0,23.99,2.3759899958316
2020-01-14,UYU,Uruguay,179.0,37.435,4.7816214772271906
2020-01-14,USD,United States,5.67,1.0,5.67
2020-01-14,VND,Vietnam,66000.0,23176.0,2.8477735588539903
2020-01-14,ZAR,South Africa,31.0,14.390999999999998,2.15412410534362
